sched_type,preemption_interval_us,throughput,proportion_long_jobs,num_short,num_long,short_0_pct,short_25_pct,short_50_pct,short_75_pct,short_90_pct,short_99_pct,short_99.9_pct,short_100_pct,long_0_pct,long_25_pct,long_50_pct,long_75_pct,long_90_pct,long_99_pct,long_99.9_pct,long_100_pct
dFCFS,0,225000,0.01,222687,2313,4.070000,34.415500,591.537000,2617.716000,4882.207000,10142.975940,11941.604000,24702.582000,1003.958000,1037.748000,1692.434000,3763.919000,6077.686400,11518.140440,14739.678336,15818.019000
dFCFS,0,250000,0.01,247473,2527,4.453000,40.528000,902.466000,3702.426000,5974.623400,10241.234720,13320.199584,83397.318000,1003.711000,1040.132000,1988.392000,5018.763500,7192.425800,13218.597580,19837.483710,21248.965000
dFCFS,0,275000,0.01,272188,2812,4.443000,130.142250,1339.895000,4111.012000,7638.372800,13723.408830,16302.764668,58609.699000,1003.820000,1116.194250,2300.999500,5253.746500,9042.715800,16286.703680,23327.053524,30189.804000
dFCFS,0,300000,0.01,296960,3040,4.400000,109.136000,744.261500,2785.454750,7624.090300,14714.707480,15209.306840,71138.337000,1003.749000,1111.474500,1734.990000,3798.221000,8837.484800,15776.335350,19308.623191,29941.754000
dFCFS,0,325000,0.01,321709,3291,4.508000,4816.029000,10258.842000,16351.043000,21097.036400,24266.157440,25311.768160,136088.059000,1004.746000,5908.043000,11358.031000,17538.225500,22269.458000,25995.064000,35944.526410,49074.690000
dFCFS,0,350000,0.01,346671,3329,6.219000,12020.538000,16519.187000,19573.920000,22730.339000,25440.531500,26476.399650,135041.870000,1014.514000,13029.656000,17506.475000,20902.357000,23781.945000,27281.686880,36952.309976,44682.652000
dFCFS,0,375000,0.01,371241,3759,8.767000,11191.306000,37155.909000,55860.701000,68294.274000,71676.127400,72079.354800,140486.356000,1015.252000,12525.611000,37847.427000,56272.965500,69079.866400,72683.622040,80563.532082,90712.436000
dFCFS,0,400000,0.01,396082,3918,4.716000,27806.277750,60695.011000,88566.446750,107944.360500,114977.902190,115615.843838,171808.265000,1009.805000,28587.270000,61613.382500,90033.422000,107620.548800,115967.144560,117244.620849,130878.823000
dFCFS,0,425000,0.01,420771,4229,9.422000,72293.097500,125673.537000,176378.050500,200430.152000,225095.822800,226233.699390,266691.778000,1047.206000,72663.512000,126728.445000,177909.643000,201715.916200,226018.970880,227056.510444,238049.922000
dFCFS,0,450000,0.01,445413,4587,6.212000,76735.738000,163764.480000,225418.039000,261998.854800,283498.450960,287677.490548,306594.484000,1007.993000,80200.488500,168248.293000,229367.879500,265346.853800,285626.138560,288674.433406,297649.670000
dFCFS,0,475000,0.01,470271,4729,13.072000,73184.500000,159638.073000,256799.078500,290389.409000,312563.095200,317415.497280,350011.845000,1080.152000,77437.693000,163146.905000,257820.740000,291598.804000,314400.816440,319054.647568,328195.271000
dFCFS,0,500000,0.01,494993,5007,9.414000,118310.913000,224010.125000,340671.610000,407648.639800,438423.299360,441130.935120,530483.278000,1056.561000,116820.187000,218500.539000,339638.605500,404254.892000,439272.455880,442142.254274,448605.947000
dFCFS,0,0,0.1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
dFCFS,0,25000,0.1,22556,2444,4.542000,12.093750,34.534000,890.304000,2802.768500,8857.920250,13097.446535,24475.708000,1003.858000,1011.589750,1039.213500,2068.832000,4280.479800,10860.943690,14193.441481,23963.582000
dFCFS,0,50000,0.1,45000,5000,4.572000,51.119500,930.399000,4142.798250,8397.760900,18442.730190,19592.459363,91394.125000,1003.680000,1061.697000,1951.428000,5165.318500,9396.019500,19887.811870,21876.226346,26089.252000
dFCFS,0,75000,0.1,67557,7443,10.379000,74467.012000,108003.081000,162808.544000,197210.831600,218198.636040,219611.099308,516395.212000,1019.354000,74975.864500,109110.029000,165362.203000,198410.378400,219179.531540,220832.884486,236192.792000
dFCFS,0,100000,0.1,90114,9886,7.531000,162647.627000,311020.720500,442927.204250,517493.748500,564401.448230,568875.393949,932186.156000,1009.232000,157914.967500,304893.974000,441088.520250,518144.249500,565200.438050,569897.912590,869458.557000
dFCFS,0,125000,0.1,112569,12431,7.997000,238281.586000,484971.212000,732769.040000,1069390.560200,1145687.829640,1153550.354496,1200947.611000,1013.379000,244188.956500,489758.472000,733753.901000,1066899.403000,1146565.477600,1154411.736540,1158071.414000
dFCFS,0,150000,0.1,134886,15114,9.255000,358205.018750,700739.259500,1087262.744250,1284704.021000,1414307.676150,1428755.488520,1703513.656000,1015.666000,355818.627250,699880.993000,1088880.138500,1287380.869300,1416086.054470,1429644.216576,1438027.786000
dFCFS,0,175000,0.1,157453,17547,11.496000,457896.717000,894917.135000,1575908.038000,1851387.923000,2006530.247200,2024505.333568,2027635.376000,1016.752000,450948.300500,892055.293000,1574616.805000,1849304.101400,2007910.394340,2025478.868036,2029228.982000
dFCFS,0,200000,0.1,180123,19877,7.323000,533942.638500,1085006.374000,1893755.910000,2293013.536400,2469697.759400,2488080.227024,2710609.924000,1012.233000,539774.525000,1072459.873000,1880523.195000,2284239.665200,2469864.166480,2488843.605312,2494603.338000
dFCFS,0,225000,0.1,202515,22485,6.841000,706450.995500,1429134.544000,2067100.969500,2442753.511400,2665685.308800,2687214.436214,2772748.337000,1015.521000,688039.570000,1416864.596000,2059006.914000,2443594.312800,2665791.331600,2688076.695464,2691763.631000
dFCFS,0,250000,0.1,225106,24894,8.357000,763679.721500,1544195.642000,2271611.239500,2921052.587000,3172217.609500,3201394.411840,3361039.002000,1010.905000,758132.956500,1546435.893000,2270051.140500,2919281.893800,3175596.468650,3203080.613888,3206961.149000
dFCFS,0,275000,0.1,247270,27730,6.299000,901779.480500,1837584.537500,2895887.515750,3375907.451400,3703288.692280,3731730.084274,3784243.965000,1007.603000,889196.416500,1834301.632500,2886107.484500,3378745.856200,3702422.259570,3732289.405839,3737269.295000
dFCFS,0,300000,0.1,270147,29853,5.832000,959250.548000,1917460.978000,2839537.176000,3518850.892200,3858599.458240,3889971.337624,3977855.867000,1010.206000,949036.272000,1915454.760000,2852600.300000,3522180.172600,3858629.785800,3890953.597304,3897053.284000
dFCFS,0,325000,0.1,292417,32583,36.613000,1050549.097000,2241514.031000,3371009.065000,4049579.010400,4421727.038240,4465368.747136,4469710.464000,1039.396000,1049128.557000,2229923.012000,3365967.307000,4055629.020000,4425214.038380,4466586.115312,4475145.747000
dFCFS,0,350000,0.1,314717,35283,9.472000,1120799.461000,2484714.600000,3691382.243000,4413921.562600,4824384.458640,4868573.616876,4931403.743000,1014.096000,1136094.638000,2505692.827000,3714686.015500,4428590.564400,4828641.286580,4869159.523528,4889658.465000
dFCFS,0,375000,0.1,337518,37482,7.347000,1258815.155750,2651943.593000,3968535.306000,4717632.835900,5062030.748170,5108631.066650,5133777.428000,1008.658000,1235413.493500,2635337.067000,3959034.112750,4717223.692600,5065558.771760,5108736.930302,5113714.924000
dFCFS,0,0,0.5,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
dFCFS,0,25000,0.5,12363,12637,10.208000,231396.082000,440440.591000,650575.221000,777480.113200,850151.876460,857682.709500,1465515.966000,1008.051000,227384.183000,437759.447000,649737.212000,775872.153400,850926.003520,858463.861180,866302.156000
dFCFS,0,50000,0.5,24985,25015,12.001000,689341.156000,1348421.937000,2029241.097000,2405554.711200,2640137.627240,2662385.601816,2752736.788000,1013.508000,682382.853000,1332529.753000,2000720.518000,2395262.233200,2641147.284420,2663901.157180,2669041.350000
dFCFS,0,75000,0.5,37763,37237,6.342000,1168720.300500,2275530.602000,3370978.973000,4070421.972600,4453819.892180,4488968.866878,4492240.706000,1005.896000,1129071.828000,2261570.611000,3375205.513000,4051766.732600,4449769.604560,4489267.543548,4910160.219000
dFCFS,0,100000,0.5,49992,50008,13.021000,1592987.565000,3220885.351500,4976709.776250,5126444.572700,5202741.353900,5240308.804903,5248007.771000,1011.922000,1601866.565000,3178255.104000,4967347.872750,5124899.606600,5202601.206600,5242708.917560,5251230.817000
cFCFS,500,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,25000,0,25000,0,3.903000,10.682000,12.948500,17.618000,33.050500,244.523340,714.858180,1539.219000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,50000,0,50000,0,4.375000,10.755750,13.766000,20.205000,35.345000,156.639660,630.611410,2749.444000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,75000,0,75000,0,3.792000,11.298000,15.527500,24.933000,44.273500,197.212370,730.737889,2926.949000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,100000,0,100000,0,4.026000,12.214000,17.876000,33.686250,86.816500,931.578970,1841.613176,5644.167000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,125000,0,125000,0,3.678000,13.432750,21.573500,41.643500,104.054200,781.891060,1317.855305,5538.277000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,150000,0,150000,0,3.712000,13.869000,22.693000,44.828000,89.947200,416.198760,722.519256,3909.268000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,175000,0,175000,0,4.011000,15.581000,28.399500,72.051750,166.646800,595.365080,916.480172,7053.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,200000,0,200000,0,3.872000,16.632000,31.504000,87.881500,220.585200,2448.182390,5056.163407,7759.619000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,225000,0,225000,0,3.925000,18.898000,41.219000,146.082000,467.315600,4362.402500,5806.343507,11044.475000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,250000,0,250000,0,3.909000,18.700000,35.451000,121.585750,275.212700,1003.859040,2221.115000,12214.708000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,275000,0,275000,0,4.131000,23.681000,79.692000,303.427250,976.496700,5624.712320,7793.325794,11091.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,300000,0,300000,0,3.689000,25.055000,88.413500,284.225000,568.379300,47854.012990,52213.627656,56890.105000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,325000,0,325000,0,4.279000,23.875000,60.119000,257.581250,623.275400,3049.286340,4515.044833,10142.265000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,350000,0,350000,0,3.822000,34.243000,149.811500,393.519250,763.832800,3085.415060,4552.933231,11829.308000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,375000,0,375000,0,4.710000,35.613000,167.929000,504.565250,1169.115000,2931.338280,3970.636057,13899.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,400000,0,400000,0,3.714000,37.531000,190.969500,619.077250,1529.148100,6793.619110,8594.448014,16548.809000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,425000,0,425000,0,4.760000,51.737750,252.535500,664.612500,1639.369400,4175.780720,5404.072618,10907.223000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,450000,0,450000,0,4.643000,191.047000,910.106500,3053.109000,5830.675100,13568.510120,13838.099054,19153.921000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,475000,0,475000,0,4.681000,224.631750,667.279000,1815.471250,3238.858200,6252.578840,6904.513005,13130.979000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,500000,0,500000,0,4.214000,433.874750,1120.961000,2164.013500,3536.954800,6200.497050,7389.892458,21105.374000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,0,0.01,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,25000,0.01,24741,259,5.312000,10.721000,13.066000,17.760000,30.500000,146.210000,879.227140,1403.604000,1005.598000,1009.998000,1012.843000,1023.980000,1081.704400,1333.475260,1662.068978,1720.289000
cFCFS,500,50000,0.01,49477,523,3.965000,10.740000,14.148000,22.980000,45.668000,343.219920,3799.303060,5911.963000,1005.048000,1010.132500,1013.831000,1028.463000,1081.337000,1515.407820,4265.437688,5096.564000
cFCFS,500,75000,0.01,74256,744,4.275000,11.425000,16.747000,32.596000,74.304500,469.056900,2495.812970,4033.286000,1004.280000,1011.381500,1019.170500,1054.133000,1157.551500,1999.740820,4814.433116,4833.445000
cFCFS,500,100000,0.01,99004,996,4.621000,12.658000,20.015500,43.535250,98.298600,322.507030,875.219480,2543.954000,1004.820000,1012.095000,1020.904500,1057.832250,1162.295500,1470.064950,2899.691430,2958.283000
cFCFS,500,125000,0.01,123731,1269,4.058000,14.673000,26.083000,63.294500,143.063000,616.923800,1876.781050,5300.603000,1004.419000,1015.347000,1032.088000,1110.031000,1321.332000,2128.861360,3647.528816,5755.964000
cFCFS,500,150000,0.01,148478,1522,3.932000,17.128000,35.641000,92.654500,194.152200,742.669390,1442.775641,6880.417000,1003.849000,1018.100250,1050.731000,1145.523250,1322.696800,2350.800050,3041.343128,7743.328000
cFCFS,500,175000,0.01,173237,1763,3.767000,20.967000,58.878000,178.136000,424.100400,2920.060960,4114.062204,10933.723000,1003.222000,1021.749000,1087.842000,1307.522000,1916.905000,4965.375520,6887.491810,7503.883000
cFCFS,500,200000,0.01,197988,2012,4.268000,21.214000,55.338500,189.301750,443.346000,1983.919320,2982.353477,7014.256000,1003.739000,1024.634500,1098.954500,1313.291500,1803.558900,4071.679040,6417.771138,14331.754000
cFCFS,500,225000,0.01,222708,2292,4.174000,23.478000,79.881500,246.898000,512.111500,3624.362570,6534.942242,11623.341000,1003.767000,1029.324250,1151.485500,1452.303500,1980.876100,4740.606410,7793.581691,8302.325000
cFCFS,500,250000,0.01,247429,2571,3.929000,33.681000,168.778000,476.025000,1153.411200,4455.971440,6239.251420,11706.195000,1003.778000,1060.279500,1289.615000,1772.165000,2775.462000,5940.041300,8650.462530,9549.422000
cFCFS,500,275000,0.01,272255,2745,4.437000,36.299500,203.403000,547.917000,1383.800600,3626.923680,6781.075642,11904.170000,1003.616000,1084.629000,1382.307000,1994.773000,3133.667400,5489.599560,7880.801088,8132.340000
cFCFS,500,300000,0.01,296987,3013,4.432000,32.559000,176.552000,589.000500,1130.567600,2603.560480,3873.877650,7777.919000,1003.698000,1070.460000,1413.138000,2043.879000,2900.499400,5117.072000,10366.801832,12645.570000
cFCFS,500,325000,0.01,321811,3189,4.495000,79.688000,382.628000,925.257500,1822.056000,5610.665700,6123.571990,10643.580000,1003.766000,1243.962000,1776.232000,2538.093000,3792.957800,7782.242760,11414.263356,13348.608000
cFCFS,500,350000,0.01,346572,3428,4.463000,170.585750,607.147500,1444.409750,3555.700800,7069.010310,8576.131428,16177.002000,1003.939000,1420.465750,2114.719500,3277.696750,5503.245600,9218.030220,11940.010238,16853.892000
cFCFS,500,375000,0.01,371360,3640,4.507000,614.781500,1524.064000,3439.247500,6798.967600,12839.299010,14237.488080,17641.316000,1003.956000,2101.948500,3314.371000,5215.515000,8691.812200,14775.534800,16874.996407,18017.528000
cFCFS,500,400000,0.01,396066,3934,4.550000,2715.736000,4217.909000,6097.898750,8093.496500,10147.658600,10654.303775,15765.373000,1004.439000,4538.375250,6151.472500,8167.842750,10161.978100,12389.216860,14687.043346,26103.604000
cFCFS,500,425000,0.01,420819,4181,8.836000,8716.575000,13812.871000,17984.041500,22739.148600,25957.848240,26477.791564,34318.091000,1066.833000,10468.477000,15475.520000,20059.914000,24536.083000,27857.884000,30093.516460,38603.071000
cFCFS,500,450000,0.01,445515,4485,4.523000,40521.991500,53736.021000,63488.500500,78836.617400,83419.069640,83959.546806,90480.757000,1012.258000,42119.378000,55605.655000,65990.041000,81384.971200,85355.408040,86560.840536,90063.654000
cFCFS,500,475000,0.01,470224,4776,4.664000,38431.766750,63603.099500,90989.293000,99672.304600,104512.439430,105331.240949,116044.462000,1078.958000,40309.537000,65064.539500,92425.641500,101773.167000,106316.050500,107990.739325,111353.696000
cFCFS,500,500000,0.01,495054,4946,6.234000,46468.632750,85390.020000,127197.410500,149848.730000,163355.233070,164053.144470,173427.280000,1059.574000,48759.959750,88265.286500,131663.599500,152289.665500,165121.202600,166597.967885,168823.803000
cFCFS,500,0,0.1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,25000,0.1,22502,2498,4.693000,10.708250,15.243000,29.244000,57.775800,538.313540,1143.719296,2471.524000,1003.975000,1010.553250,1018.444500,1049.749750,1180.716800,1994.873510,3096.832185,5089.014000
cFCFS,500,50000,0.1,44916,5084,4.588000,17.141000,49.368000,199.736250,549.726000,3573.105400,5364.099345,6440.795000,1004.017000,1026.214750,1102.909500,1429.338750,1910.730200,5313.876100,7477.571805,10631.211000
cFCFS,500,75000,0.1,67392,7608,4.612000,54.111500,290.657000,650.730500,1351.212500,4273.339050,6514.491708,21425.877000,1003.812000,1146.607000,1490.405500,2006.359750,2896.361700,6086.392420,8293.244750,17889.724000
cFCFS,500,100000,0.1,90111,9889,4.608000,12657.536500,28224.058000,34290.011500,55565.837000,60601.456200,61633.692100,64965.806000,1006.847000,14480.314000,29992.612000,35792.372000,56612.154600,62259.221600,63842.505968,66775.522000
cFCFS,500,125000,0.1,112545,12455,7.101000,78358.549000,184151.237000,267259.908000,329374.070400,339698.857640,341563.728800,341979.217000,1004.611000,76682.917000,185180.420000,268559.668500,330200.964200,341244.854660,343306.094646,343948.306000
cFCFS,500,150000,0.1,134982,15018,7.122000,119061.517500,260907.631000,374574.575000,444660.355200,504459.241320,513795.241069,514938.892000,1019.823000,120590.710750,258567.462500,377925.371750,446038.831700,505617.724570,515116.989060,516135.139000
cFCFS,500,175000,0.1,157574,17426,5.486000,180478.197500,389289.597500,612336.990500,743517.384500,819716.360180,827976.827893,830132.630000,1008.808000,182801.073250,392189.304500,613291.374500,747084.207500,822113.184500,829511.904800,831198.442000
cFCFS,500,200000,0.1,180130,19870,7.246000,440014.723750,728854.116500,1019458.201000,1167531.950300,1255112.224870,1268369.828739,1271950.242000,1050.301000,432490.023500,724770.128500,1011930.329500,1165749.097100,1255758.131030,1269456.505401,1270728.266000
cFCFS,500,225000,0.1,202573,22427,7.719000,326133.776000,627917.209000,961362.576000,1162440.139400,1282624.190160,1299353.726364,1301089.138000,1016.884000,328399.612000,635530.929000,960266.046500,1161443.151000,1282707.147720,1300310.903112,1306822.071000
cFCFS,500,250000,0.1,224898,25102,5.057000,419863.016750,815574.880000,1188918.214000,1454744.239800,1627986.907550,1638542.239977,1643549.442000,1024.274000,423250.044750,823557.802000,1193258.534500,1458187.494400,1630585.302800,1639950.092285,1644367.953000
cFCFS,500,275000,0.1,247532,27468,11.324000,457004.053250,899542.536500,1347239.872500,1626812.127200,1811039.537310,1824531.804700,1826599.711000,1014.790000,453152.618500,896511.378500,1350458.253500,1625185.302600,1811837.943980,1825781.014428,1827549.324000
cFCFS,500,300000,0.1,269986,30014,12.233000,549097.421750,1049421.940000,1531109.663500,1847685.259500,2018767.967000,2044610.469145,2045867.231000,1031.514000,546974.757500,1042467.612500,1524025.016000,1842631.344000,2019628.690070,2045674.282060,2049014.600000
cFCFS,500,325000,0.1,292532,32468,8.097000,582413.149500,1161592.781000,1742162.962750,2078371.080200,2296012.751500,2322906.055765,2325820.485000,1201.018000,580064.975500,1140966.837500,1731943.936250,2076578.608000,2297226.265050,2323237.937115,2326698.181000
cFCFS,500,350000,0.1,314518,35482,15.487000,662469.316500,1364702.033000,1984731.251500,2373249.522900,2601995.529210,2626684.173571,2630728.996000,1053.827000,663248.078500,1350008.055000,1977542.166250,2370760.414800,2604215.493490,2627922.640555,2629826.185000
cFCFS,500,375000,0.1,337592,37408,63.761000,715306.024750,1428105.024500,2163424.522250,2616662.258200,2864467.947200,2892774.487078,2895458.197000,1187.705000,709840.835000,1424913.210000,2166624.463500,2610097.617900,2867574.789780,2894321.461626,2896660.352000
cFCFS,500,400000,0.1,360066,39934,11.511000,806935.463500,1621235.596000,2485938.689250,2983193.238500,3239179.410550,3269659.638495,3275495.830000,1014.420000,791598.276500,1604275.338500,2476661.339250,2979656.412600,3241391.264780,3270637.945623,3275244.968000
